label,title
1,72 1093 92 726 73 0 0 30
1,1797 62 0 47 6
1,127 2858
1,8 38 1 513 127 450
1,109 7 0 0 18 11 19 361 1034
0,79 599 0 97 1260 6 215 130 77 3
0,140 21 12 1802 89 6
0,549 1856 3
0,313 26 1 1801 4 28 712 242 162 3
0,78 181 273 665 306 6 79 140 224 783 137 8 153 140 1516 367 3
1,1 59 858 658 15
1,1946 46 16 192 694 16 0 0 57 261 58
1,64 59 1930 1088 310 41 0 1981 4 1363 0 2 884 0 2782 1101 27 290 3
1,109 7 117 210 99 112 0 346 17 111 37 133 3 489 213 3
1,583 487 2689 548 554 0 175 111 16 867 1535
1,22 5 2916 1564 20 2917 523 7 22 844 1323 0 213 2648 837 51 2917 0 20
1,5 327 41 1661 696 294 1638
1,152 2 750 103 66 362 4
1,321 869 30 306
1,1 204 658 2712 4 2 21 2 18 40 2918
0,1 2 0 0 468 534 238 0 4
0,2006 2 143 2 2006
0,0 7 4 174 0 1383 2723 1650 324 27 49 886 1305
0,0 545 212 130 21 11 44 1042 15
0,1029 234 46 698 904 494 1208 469 2 38 4 44
1,168 21 12 25 49 23 167 1879 2033
1,91 0 108 732 598 330 641 0 25 323 23
1,1373 3 3 1221 3 1 0 3 2213 2710 8 0 27 3 0 3 93 3 441 202 240 1260 3 1187 153 1559 813 240 3 176 65 15 462 494 27 202 3 8 35 27 202 3
1,216 396 883 2043 18 114 190 416 469
1,429 0 1 8 0 450 0 3
1,1 2904 0 0 63 1413 8 1432 1 80 392
1,61 34 1 98 654 1425 3 125 38 1520 2795 49 3
1,1224 1031 31 8 140 1229 308 1554 2 1934 366
1,185 560 2 0 160 1 64 382 0 291 327 0 619 2 803 502 1334 3
1,0 166 244 0 244 1
1,1 32 79 455 52 5 327 3
1,5 86 562 151 155 111 5 58
1,1 32 1468 1866 87 55 150 58
1,0 136 330 1 57
1,1 204 234 938 881 42 254 29
1,10 683 246 897 784 474 64 1267 501 4 57
1,1 2261 10 582 0 40 316 474 446
1,0 118 2628 1353 151 696 1119 22 434 0 396 11 20 0 287 106
1,55 31 374 1196 1 32 915 55 150 11
1,4 986 11 282 803 2717 0 6
0,0 787 132 1 29 46 2796 895 11 1468
0,425 7 0 16 4 174 184 393 278 1 514
0,70 384 1 59 2050 74 446 743 11 0 6
0,2702 1518 46 1966 2 0 478 2832 121 11 4
0,94 689 1225 36 7 0
1,71 38 27 2 1 2042 373 110 541 110
1,30 69 501 7 75 479 2028 1057 1 19
1,1 29 1503 1134 2788 2439 417 251 1609
1,2799 477 33 5 40 1483 1283 97 266 2 1336 2829 1279
1,153 75 5 52 0 711 0 612 139 3
1,2807 105 139 325 496 700 0 185
1,5 327 793 1234 11
1,78 104 153 21 12 136 4 33 6
1,55 484 22 220 2845 20 626 36 1310
1,440 151 2 1091 137 8 1348 404 157 24 733
0,10 21 11 2039 2 8 1923 3
0,359 94 1891 0 231 1 981 263 3
0,1 8 49 13 12 2036 2087 2919 2 172 0 0
0,1 31 53 895 34 0 261
0,1 235 214 196 5 1289
0,2043 624 62 0 1929 0 253 0 1426 457 624 2 202 2153 0 0 70 142 1467 3
0,1 31 659 551 0 182 350 0 172 534
0,440 1322 21 12 581 2 108 1558
0,605 589 7 2473 13 297 0 17 1859 25 17 923 23
0,1 54 185 343 2724 89 7 513 619 2714 2 379 0 343 2
0,1454 676 232 1 63 50 1 8
0,654 309 0 999 5
0,55 9 0 492 74 2846 0 87 4
0,1894 0 1318 2759 1023 7 1128 4 84 144 528 71 38
0,1475 53 1131 51 682 1 8 1283 331
1,305 2 408 0 411 273 50 1
1,188 1 74 1217 4 255 145 25 80 23 1217 3 0 2848 114 90 1731 1217 0 118 25 80 23 574 93 0 3
1,342 7 36 1733 153 653 0 139 217 107 0 88 354
1,1 32 455 739 163 0 1505 379 2722
1,485 7 1 221 1132 380 1948 2003 185 377 1528 469 2 0 4 2032 1619
1,421 1532 107 50 1 88
1,1083 1884 21 12 17 1517 244 2276 184 193 198
1,22 110 335 334 1 22 1185 20 2 828 20
1,1 884 57 35 784 1941 217 747 269
1,8 1847 403 3
1,49 21 138 17 2920 215 1457
1,22 63 92 38 20 113 479 2921
1,1 4 243 287 0 158 97 1563 0 0 3 370 0 1275
1,5 1289 0 7 1287 289 2 909 934 2
1,0 930 0 170 269 15
0,170 295 1521 1307 0 11 19 2 31 1 884 63 2907 2872 155 239 8
0,55 54 924 0 44 36 323 270 165
0,1 272 0 1993 408 0 1944 0 1993 408 2835 1944 774 227 206 5 1289 60 111
0,0 2 65 71 5 0 240 2922 2 87 77 75 102
0,107 0 0 107 631 4 14 391 3
0,1 0 103 66 0 0 16 119 601 969 2 0 2713
0,1 171 445 1056 1464 2 0 2 0 488 68 163
0,1 1952 1051 951 100 966 351 0 706 2397
0,1 343 0 1037 281 16 196 21 30
0,1 32 46 198 944 98
1,0 170 9 375
1,1 407 2783 141 30 49 2 533 522 0 16 450
1,149 960 573 350 2328 1 482 17 208 228 0 756
1,243 4 244 2706 620
1,30 69 249 456 479 2921 113 3
1,1380 21 156 21 175 1300 0 299 2890
1,1 19 52
1,62 51 1 32 2 176 1320 1038 2522 0 2 307 0 99 116 2199 170 1320 1 32 105 3
1,2849 0 370 93 21 156 21 175
1,104 1157 115 301 292 27 6
0,418 31 506 1 98 163 7 22 1262 116 264 29 401 163 20
0,147 41 1431 253 1507
0,10 222 45 302 320 471
0,258 5 1289 60 563 44 322 122 1982 54 586 1553
0,660 123 274 4 1475
1,50 48 444 24 30 69
1,30 2 218 8 522 120 128 2 348 189 146
1,1 2747 10 196 40 44 4 14 424 1884 21 12 604 479 995
1,72 52 73 1 313 26 261 13 12 1437 132 162 1261 0
1,1 513 184 13 156 18 175 1288 382 2 1273 392 1842 18 12 388 184
1,503 322 548 4 14 10 30 888 1 287
1,50 48 1151 2908 1 8 10 2010 1837 3
1,21 175 25 185 23 159 24 733
1,437 10 2 0 1480 22 10 20 30
1,1 234 538 1356 521 98 1317 10 739 163
0,28 261 2 208 13 12 2 1 850 77 1563 13
0,1 2071 154 322 1942 964 46 225
0,1 52 629 393 12 2 2029 2 0 2 1550
0,2026 31 322 46 63 372 479 8 2 1694 0 0 0 343
0,1 2923 2719 389 1 32 571 401
0,1 317 1 238 534 238
0,10 30 399 0
0,1 317 1636 1983 16 2002 356 240 163 300 303 1497
0,1 8 107 8 92 38 88 248 1581 458
0,4 211 77 308
0,8 10 905 52 274 30 0 52 283 0 1682 4 3
0,1 59 87 2924 15
0,1303 1 238 244 87 1858 185
0,1 238 0 0 43 0 43 2049 534 0
0,1 317 274 98 739 163 1636 0 16
0,0 70 8 0 13 0 0
0,1 32 11 562 1142 141 131 58
0,68 7 1 2044 641 1 2755 25 1525 23 292 666
0,1 0 0 555 16 13 264 2025 162 10 132
0,30 69 7 800 437 10 15
0,0 1 238 549 0 446 2 119 357 2524 229 158 3 8 370 2870 25 188 6 23 94 429 15
0,1 1983 153 0 0 0 5 1620 609
0,1 534 238 2620 15
0,493 0 87 264 61 2 563 1287 44 1362 2
0,136 1 238
1,18 453 514 271 83 2557 2118 365 2 1799 0 229 459 0
1,444 217 63 608 8 270 165 164 56
1,22 322 251 62 1154 191 1 64 54 975 0 3 20 24 866 1000
1,192 1213 496 134 1302 1395 430 0
1,1 29 1677 222 193 2 8 0 0 62 30
0,699 65 138 330 1 193 768
0,668 0 1032 1 15 0 1096 208 2 2925 3
0,1 2042 0 0 468 74 47 22 1062 20 22 0 20
0,0 120 122 87 185 53
0,0 317 0 7 10 105 1841 163 5 24 946
1,13 132 2856 0 1148 1 188
1,1 171 46 137 0 53 469 7 0 2 0 2 0
1,30 1972
1,21 175 111 606 7 1562 1929 624 1369 388 2 399 111 2 698 765 362 2 34 691
1,21 12 404 1171 391 3 144 2642 569 119 2039 0 3 9 189 445 224 18 2 357 1276 3
1,482 576 0 1 1285 132 0 2629
1,4 8 121 168 366 540
1,352 8 10 783 12 30 0 146 1199
1,1 221 2010 783 12 63 700 120 8 128 54
1,1 393 4 255 184 528 0 43 146 590 443 0 927
1,152 927 393 17 1421 1423
1,69 0 1044 1791 993 1170 53 2 0 1 17 0 2 2407 31
1,1 8 237 0 447 0 1689 146 0
1,4 0 1197 1043 890 250
1,1 9 75 53 1219 644 34 7 209 425 485
1,1 32 1393 170 363 465
1,65 55 8 209 2774 3 110 2346 1
1,1 0 1169 4 2 21 18
1,342 7 1855 2044 153 568 1100 523 8 176 235 11 2 90 1100 263 2 90 0 523 153 568 2 326 173 124 2 2785 107 157 1 235 88 3
1,700 41 1 738 587 322
1,616 0 43 2641 363 1052 4
1,418 1233 0 0 16 0 1164 529 44 5
1,72 2874 73 30 69 24 1036 146 443 0
1,305 0 7 1 2 129 101 0 110 69 0 334 16 0 16
1,1 310 136 0 2012 161 469 53 1862 297 502 0
0,170 2035 880 397 415 0 0 1 32 0 1997
0,1527 76 82
0,11 19 0 92 8 2035 0 10 40
0,485 89 13 12 912 1011 24 2918
0,1 32 514 241 0 0 546 1514 0 0 248 0 0 105 326 0
1,75 455 36 361 516 1852 32 2 898 2 98 40 2 512 11 41 455 912
1,185 13 12 1011 3
1,1 815 4 1513 568 1256 97 0 1955 1513 218
1,1 54 687 0 2408 0 1 98
1,4 211 1294 496 2771 77 308 1 9 2761 19 3
0,1 0 260 343 2 402 746 1862 2 2850 1 80 119 303 784 709 710
0,177 98 379 184 17 0 2 17 0 0 1
0,1 2498 7 154 2552 333 557 3
0,32 36 87 416 2 1306 127 42 2030 1714 5
0,1 898 44 509 1207 2 2093 716 2
0,95 2925 2 0 0 407 35 43 173 1 17 1859 3
0,1 217 10 63 2692 356 8 1178 1411 356 0 5
0,642 2926 7 0 1045 1500 2001 17 0 102
0,335 127 0 2 114 612 5 58 279 1556 6 25 526 23
0,2926 232 2862 0 1190 1174 1 8 1501 695 1854 739 163
1,5 327 7 270 165 2 2912 890 2 106 986 2
1,1037 281 53 221 528
1,1071 7 50 48 646 2462
1,1 29 135 151 0 278 0 0 1512 409
1,2915 2 155 455 182 148 855 1 30 1145
0,2922 7 129 101 615 4 0 3 42 516 1273 184 732 128 298 51 22 128 62 20 3
0,50 48 7 107 1 1931 2833 775 278 1559 0 0 88
0,1 32 1270 63 8 42 463 2909 2 196 0 95 700 1974 2038
0,1 848 0 83 42
0,4 255 0 519 594 2 143 430 208 450 1160 1362
1,1 2665 176 647 117 210 99 176 4 2769 11 2 617 0 1241 0 881
1,350 1 2004 513 0
1,1 46 1676 1654 4 39 196 0 479 469 24 1693
1,38 50 48 0 1215 461
1,1 587 0 528 9 11 19 0 728 837
1,129 101 1686 145 2553 0 158 1212 274 4 3
1,855 1 0 242 2536 1226 229 398 2 1372 0 0 128 3
1,1 2697 4 0 436 2 1602 0 2746 2663
1,1 708 1136 194 41 4 904 2 476 477 0
1,485 7 185 53 42 2810 1228 121 2 802 360 1981 1353 908 2
1,1 217 126 30 133 34 870 41 607 3
1,0 7 1 59 44 1039 19 11
1,417 0 0 10 13 132 0
1,1 901 198 17 0 0
1,115 185 100 7 47 2 0 2 380 2
1,5 327 2 1741 1109 44 899 87 21 3
1,1 0 13 132 261 1827 0 0 38 3
1,1 1687 976 1078 783 12
1,1 0 2927 0 8 116 335 326
1,50 48 145 1839 182 633 63 712 162 2 8 31 728 798 133 0
0,1 352 438 737 315 182 44 2 1611 0 303 0 355
0,1 59 0 82 2924
0,2026 7 30 137 817 354 185 1491 2434 42
0,72 1913 73 1245 1117 7 1 462 2910 0 300 139 269 0
0,143 349 1 904 1534 469
0,2 0 0 16 26 1994 30 2817 0
0,1036 1691 493 81 526
0,1 0 1403 198 509 163 125 2 542 1278 163 1458 2927
0,1 162 2259 872 1137 451 1415
0,1286 2 341 2143 0 1 2044 6
0,2339 0 2871 1780 55 1 587 0 40
0,4 255 1232 2572 149 519 174 2 31 0 72 946 73
0,288 490 26 771 709 22 1678 20 1101 1137 2 655 709 15
0,1 29 428 0 452 385 81 102
0,216 31 1 350 8 1564 0 2825 1717 267 904 24 733
1,170 2928 465 2 400 1 32 9 125 1481
1,352 783 12 1928 112 137 46 112 35 2 700 120 63 499 47 8 0 161
1,1144 0 166 40 24 1 0
1,1 1415 594 1137 25 407 2425 1167 23 0 1315
1,275 54 774 622 1003 89 2 176 1 47 55 622 0 2297 43 2 0 43 0 243 1432 24 0
0,746 171 617 2684 394 254 1 53
0,1 31 0 313 26 277 254 36 361 323
0,2711 2803 767 846 0 382 911 584
0,266 1916 11 87 18 290 27
0,4 57 1269 249 284 495 131 57
1,1 297 17 208 902 319 2021
1,1 29 364 616 422 1248 557 297 17 0 228
1,1 217 0 21 69 84 2889 1166 80 296
1,0 212 348 1 59
1,1 187 0 21 1465 861 27 1528 185
0,13 12 132 1355 7 1 1940 2880 2608 15 72 606 178 0 73
0,418 317 732 242 763 1 98 353 57
0,795 0 30 1276 181 93 0
0,1 1973 0 0 1818 261 16 772
0,1 29 1060 2428 2765 2327 43 0
1,2040 334 650 168 3
1,783 700 120 82 2864
1,154 261 772 1582 339 182 1973 0
1,30 0 1547 43 38
1,866 0 25 536 537 23 726 1898 1 404 0 2 1967 2484 162 13 132 25 2358 221 0 23
1,0 0 22 2034 344 2816 20 24 263 2034 344 15
1,511 7 5 327 2923 643 711 2 493 81 217 435 2 774 2777 2 512 11 19 40
1,1133 46 0 642 2891 1 170 8 1521
1,1 140 148 155 186 2 31 232 50 48
1,594 728 1304 1 59 163
0,5 171 348 0 132
0,1 724 244 65 125 334 191 4 244 1
0,499 1093 2 506 149 1384 55 9 1051 0 966 15
0,2660 71 878 352 783 12 700 120 1072
0,511 7 1 19 428 2419
1,1 59 46 0
1,1 9 30 137 114 41 339 184 1535
1,275 8 857 25 0 23 36 1548 699
1,1 1649 216 1195 18 174 3 1048 8 38 0 2314 714 2043 6
1,4 255 185 0
1,1 29 135 151 9 566 164 56 2493 0 27 16
1,1 8 21 12 17 1775 402 649 84 2 61
1,10 36 0 32 11 331 463 127 2 5
1,759 1459 705 271 82 1 753 0 353 84 125 102
1,1 420 7 0 1632 1451
0,225 554 5 327 44 4 81 2 4 211 4 111
0,2718 767 356 610 42 1672 0 1595
0,0 7 1 1526 0 53 0 1087 1800 2 2900 1142 43 0
0,511 7 1 2929 281 2753 2 0 4 33 10 4 255 409
0,511 554 235 53 578 30 2 10 0 121 2 0 16 42 76 2929 161
0,258 185 4 0 250 92 1831 121 1535 87 324 10 37
0,1 238 982
0,1 54 5 2930 117 210 99 687 2930 10 98 11 2 493 2931 117 210 99 36 0 370 82
0,0 1245 573 1 11 19 2932 133
0,141 110 2508 76 193 11 3 148 168 1502 1896 991 330 3
1,1229 513 81 43 421 8 2933 2190 7 1 842 745 43 2 2296 392 114 1022 35 43
1,1455 766 806 53 0 0 2732
1,1 64 79 2721 4 184 1219 0 75 2933 2 425 31
1,1 19 348 0 7 1 168 0 19 486 2928 58 3 61 0
1,1 29 734 0 16 1095 103 52 493 2931
1,2626 0 347 0 2882 316 353 127 2 402 403 1064 1497 24 946
1,1 54 2861 2934 0 0 766 216 448 377 749 2934 1009 2102 0
1,1 169 900 0 264 97 1227
1,89 7 1 9 1120 904 1534 112 1057 2851 0 0 0 16 216
1,1 59 858 127 2 11 19 2 1 32 2 139 446 0
1,0 524 5 82 15
1,1 100 0 1212 157 2 2920 105 550 82
1,1 1022 505 1051 2054 923 296 1087 9 952 148
1,1 59 46 0 1553 402 314 44 0 238 387 40
1,36 2813 1447 926 270 165
1,0 640 5 90 1178 2449 820 90
1,0 30 69 133 578
1,888 1 638 19 70 538 1 0 238 2555 67 78 181 25 688 23 1 842 82 174 6
1,1 1586 157 0 957 0
1,0 178 0 0 2742 9 0 0 779 1 19 24 0 1381
0,987 689 42 14 135
0,1 98 11 82 143 337 98 332 1 143 9 10 0
0,0 1 904 2 781 428 350 209 394 343
0,1 29 224 0 515 135 137 261 41 135 151 382
0,139 1595 25 227 18 2 176 4 340 0 23 6
1,1 144 0 1651 140 1452 17 2433 486 173 1444
1,1 615 71 0 13 12 2 1332 18 1988 193
1,643 1293 2860 1 29 1287 11 2 0 46 1553
1,1 0 0 13 132 136 2 2134 261 436
1,1 54 107 2919 88 1277 13 12 83 0 163 436
0,1 530 328 627 115 292 351 137
0,189 781 0 0 1 421 837 1557 4
0,10 1 185 13 12 403 332 132 163 436 3
0,544 328 31 8 8 0 8 51 4 514
0,0 677 2932 811 350
0,0 43 1869 1044 1262 18 438 596 0 683
0,1 335 143 164 56 254 835 20 13 12 370 318
0,333 2097 7 1 0 45 507 240
0,795 0 2349 0 1 0 53
0,1 52 115 11 2658 214 2 10 206 1236 2
0,0 526 136 3
0,1123 169 2459 97 300 917 57
0,1 8 132 63 863 8 289 10 13 12 0 138
0,1 241 0 2838 951 544 148 0 2 2876 2 0 0 3
0,469 53 112 0 45 66 2 10 4 211 463 4 39 370 384 75 27
0,13 1869
0,382 13 156 1288
0,1536 34 783 137 1312 419
0,41 126 447 1210 6 25 4 81 23
0,322 77 6 0 70 80 263 3
1,197 489 1974 4 0
1,153 1904 243
1,1516 51 13 12 125 0 25 23 34 142 6
1,1445 41 4 591 283 612 13 6 383 2789 2805 340 139 2 549 0 217 10 591 37 217 410 3
1,2797 1 875 51 0 1183 6
